18000019|18000|R|4708200|238400|8-10 BOULEVARD DE L'AVENIR|BOURGES
18000021|18000|R|4708200|236500|153-155 RUE LOUIS MALLET|BOURGES
18000022|18000|R|4704186.7728406|234893.0007346|ZAC DE VARENNES 23 RUE NICEPHORE NIEPCE|Bourges
18100001|18100|R|4721500|210200|7 Rue Étienne Dolet|VIERZON
18100002|18100|R|4724000|209200|18 avenue du 19 mars 1962|VIERZON
18100005|18100|R|4722712.57674|205324.708161|70 RUE du docteur Léo Mérigot|VIERZON
18100006|18100|R|4721530|210915|RTE DE BOURGES|Vierzon
18100007|18100|R|4723763|206077|106 Avenue Édouard Vaillant|Vierzon
18100008|18100|R|4720500|207200|Avenue de Lattre de Tassigny|Vierzon
18100010|18100|R|4721500|210900|01 Route de Bourges|VIERZON
18100011|18100|R|4722712.57674|205324.708161|70 RUE LEO MERIGOT|VIERZON
18100013|18100|R|4722185.82|206372.72|11 RUE DU 11 NOVEMBRE 1918|VIERZON
18100014|18100|R|4722118.1240886|206486.05483794|11 rue du 11 novembre 1918|VIERZON
18100015|18100|R|4722147.3011548|206528.97018218|11 rue du 11 novembre|VIERZON
18100016|18100|R|4722200|206900|7 rue Etienne Dolet|Vierzon
18100017|18100|R|4723978.6394848|209204.74189544|18 avenue du 19 mars 1962|Vierzon
18103001|18100|R|4723100|208800|1 Rue du Mouton|Vierzon
18110001|18110|R|4721054.78499|242521.747273|Route de Paris|SAINT-MARTIN-D'AUXIGNY
18130001|18130|R|4688500|256900|RUE DE L'ERMITAGE|DUN-SUR-AURON
18130002|18130|R|4688900|256900|14 route de Bourges|DUN-SUR-AURON
18140002|18140|R|4715600|291200|Route de Bourges|SANCERGUES
18140003|18140|R|4715691.878755|291102.20760407|Route de Bourges|Sancergues
18150001|18150|R|4695100|294900|34 rue jean comte|LA GUERCHE SUR L AUBOIS
18160001|18160|R|4675300|216900|ROUTE DE CHATEAUROUX|LIGNIèRES
18170001|18170|R|4664200|228400|avenue de l'Europe|Le Châtelet
18190001|18190|R|4686000|232800|Route de Levet|CHATEAUNEUF-SUR-CHER
18200001|18200|R|4673756.80823|246095.792922|93 Avenue du Général de Gaulle|SAINT-AMAND-MONTROND
18200002|18200|R|4672600|250300|43 Rue de Juranville|Saint-Amand-Montrond
18200003|18200|A|4675804.8854|240233.022236|AUTOROUTE A 71|FARGES-ALLICHAMPS
18200005|18200|R|4673600|249100|Route de Bourges|SAINT-AMAND-MONTROND
18200007|18200|R|4672200|253200|ROUTE DE CHARENTON|Saint-Amand-Montrond
18200008|18200|A|4675719|240245|Route de Nozières|Farges-Allichamps
18200009|18200|R|4672400|246100|Z.A. les Noix Brulées|Orval
18200011|18200|A|4675200|241600|Autoroute A71 - La GazonnièreSens Bourges – Clermond-Ferrand|FARGE ALLICHAMPS
18220001|18220|R|4719540.3353381|256669.48514844|17 route de bourges|LES AIX-D'ANGILLON
18230001|18230|R|4711200|237800|548, Route d'Orléans|SAINT-DOULCHARD
18230002|18230|R|238103|4709990|65 ROUTE D'ORLEANS|Saint-Doulchard
18230004|18230|R|4712100|237000|RD 2076 ROUTE DE VIERZON|Saint-Doulchard
18240001|18240|R|4750500|285200|Rue de Beaumont|Belleville-sur-Loire
18240002|18240|R|4742100|288400|Les Fouchards Route de Cosne|Boulleret
18250002|18250|R|4730000|251700|Rue de Verdun|HENRICHEMONT
18300001|18300|R|4733375.944|283207.867|rue creuse|SANCERRE
18300003|18300|R|4732500|282400|Route de Bourges|Sancerre
18300004|18300|R|4730227|279561|ROUTE DE BOURGES|Bué
18300005|18300|R|4733400|285600|1 Champ sous Creux ROUTE DE MENETREOL|Saint-Satur
18300006|18300|R|4732481.951378|282385.87922202|220 ROUTE DE BOURGES|SANCERRE
18310003|18310|R|4714411.9839117|184802.04743654|2 RUE DU PARADIS|Graçay
18330001|18330|R|4731545|225574|32 route d'Auxerre|NEUVY-SUR-BARANGEON
18350001|18350|R|4699800|281800|Route de Blet|NéRONDES
18350003|18350|R|4689600|272900|21 RTE DE BOURGES|BLET
18370001|18370|R|4655500|220100|25 RUE DES GARENNES|Châteaumeillant
18390003|18390|R|4709600|244100|191 les Terres du fénestrelay|Saint-Germain-du-Puy
18390004|18390|R|4709900|248900|1 Place du 8 Mai 1945|Saint-germain-du-puy
18400001|18400|R|4700500|226700|ZAC DE LA VIGONNIERE LES BROSSES|Saint-Florent-sur-Cher
18400004|18400|R|4699600|224900|Rue Jean Moulin|SAINT-FLORENT-SUR-CHER
18410002|18410|R|4754900|244800|RD 940 Les Aubépins|ARGENT-SUR-SAULDRE
18500002|18500|A|4709408.21447|224252.393477|AUTOROUTE A 71|MARMAGNE
18500003|18500|A|4709514.7240063|224181.02559926|AUT A 71 - AIRE DE BOURGES MARMAGNE|Marmagne
18500004|18500|R|4714200|224300|ROUTE DE BOURGES|MEHUN-SUR-YèVRE
18500006|18500|A|4709500|224300|A71 AIRE DE BOURGES MARMAGNE|MARMAGNE
18500007|18500|A|4709500|224000|A71Aire de Ste Thorette|Marmagne
18500008|18500|R|4715016.13|221537.35|AVENUE JEAN CHATELET|Mehun-sur-Yèvre
18520001|18520|R|4703200|264200|2 rue Agnès Sorel|AVORD
18570002|18570|R|4706300|232400|Rue des Acacias|La Chapelle-Saint-Ursin
18600001|18600|R|4683600|291400|ROUTE DE BOURGES|SANCOINS
18600002|18600|R|4683889.39301|290116.249154| Route de Bourges|SANCOINS
18600003|18600|R|4683300|293800|Route de Saint Pierre Le Moutier|SANCOINS
18700001|18700|R|4747500|242300|AVENUE EUGENE CASELLA|Aubigny-sur-Nère
18700003|18700|R|4749800|244100|Avenue de Paris|AUBIGNY-SUR-NERE
18800001|18800|R|4708200|272900|PLACE DU CHAMP DE FOIRE|BAUGY
19000002|19000|R|4525800|174900|14 RUE DU DOCTEUR RAMON|TULLE
19000003|19000|R|4528454|177174|1 Rue de Baladour|TULLE
19000005|19000|R|4526170|175672|12 Avenue Alsace-Lorraine|Tulle
19000006|19000|R|4527218.92408|177587.665476|2 QUAI CONTINSOUZA|TULLE
19000007|19100|R|4516474|151110|90 Avenue Ribot|Brive-la-Gaillarde
19000008|19000|R|4526170|175672|12 AV ALSACE LORRAINE|TULLE
19100001|19100|R|4515300|150900|90 Avenue Abbé Jean Alvitre|BRIVE-LA-GAILLARDE
19100002|19100|R|4515593|151795|108 Avenue Pierre Sémard|Brive-la-Gaillarde
19100005|19100|R|4515325|153390|BOULEVARD BRUNE|Brive-la-Gaillarde
19100006|19100|R|4516734|154959|112 Avenue Président John F. Kennedy|Brive-la-Gaillarde
19100009|19100|R|4515800|156300|Impasse du Pilou|BRIVE-LA-GAILLARDE
19100010|19100|R|4516500|150400|147 Avenue Ribot|BRIVE-LA-GAILLARDE
19100011|19100|R|4516671|154590|86 Avenue Président John Kennedy|Brive-la-Gaillarde
19100014|19100|R|4515300|153600|Boulevard Brune|BRIVE-LA-GAILLARDE
19100015|19100|R|4516700|155000|112 Avenue Jacques et Bernadette Chirac ex Kennedy|BRIVE-LA-GAILLARDE
19100016|19100|R|4515600|151800|108 AVENUE PIERRE SEMARD|Brive-la-Gaillarde
19100017|19100|R|4516500|151100|90 AV RIBOT|Brive-la-Gaillarde
19110001|19110|R|4540410.32586|249992.356761|av victor hugo|BORT-LES-ORGUES
19120001|19120|R|4497300|184900|39 Avenue des Généraux Marbot|Altillac
19130001|19130|R|4523073|137255|15 av Général de Gaulle|Saint-Aulaire
19130002|19130|R|4525900|141300|AVENUE RAYMOND POINCARE|OBJAT
19130003|19130|R|4524400|141500|Route de Brive|OBJAT
19130004|19130|R|4524500|141300|Lieu-dit Bridal|Objat
19140001|19140|R|4544000|156100|Route de Limoges|UZERCHE
19140002|19140|R|4543673|156386|5 Route de Limoges|UZERCHE
19140003|19140|R|4541736|158159|Lieu-dit les Paturaux|Uzerche
19140005|19140|R|4542500|156400|LES BESSADES|UZERCHE
19140006|19140|R|4542457.335|156357.27224798|5 ROUTE DE LIMOGES|UZERCHE
19150001|19150|R|4524568.5706038|177342.702483|1 Av. de Coulaud|LAGUENNE
19150002|19150|R|4524621|177323|1 Avenue de Coulaud|Laguenne
19160001|19160|R|4538400|226900|BOULEVARD DU PENDANT|Neuvic
19170001|19170|R|4559855|192571|RUE DE LA REPUBLIQUE|Bugeat
19190001|19190|R|4512554.2414|172250.665476|RD 921|BEYNAT
19190002|19190|R|4507120.2|173768.1|RD15 LE BOURG|LE PESCHER
19200002|19200|R|4555700|230200|56 Avenue du Général Leclerc|USSEL
19200003|19200|R|4554275|229749|Route de Ponty|Ussel
19200006|19200|R|4555500|231600|8 Place de la Victoire|USSEL
19200007|19200|R|4555638.9740201|231524.20027136|8 AVENUE PIERRE SEMARD|Ussel
19210001|19210|R|4543800|139700|Avenue du 8 Mai 1945|LUBERSAC
19210002|19210|R|4544964.103|142131.108|ZONE DE TOUVENT|LUBERSAC
19230001|19230|R|4539300|137700|55 Avenue du Midi|POMPADOUR
19240002|19240|R|4519264|145208|8 AV 11 NOVEMBRE|Varetz
19240003|19240|R|4525300|146100|CD N°9 RTE DU SAILLANT|ALLASSAC
19250001|19250|R|4553400|214800|84 Avenue Limousine|Meymac
19250002|19250|R|4553419|214419|ROUTE D'EGLETONS|MEYMAC
19250003|19250|R|4553200|214200|RUE DU PAS REDON|MEYMAC
19250005|19250|R|4554589|213640|ROUTE DE TULLE|Meymac
19250006|19250|R|4547595.1|216092.5|ROUTE DE TULLE|MEYMAC
19260002|19260|R|4553300|180400|Route d'Egletons|TREIGNAC
19270003|19270|R|4521900|152100|155 rue de la riviére|Donzenac
19270004|19270|R|4531063.4037541|156254.61874608|LA CROIX DE FER|Saint-Pardoux-l'Ortigier
19290002|19290|R|4566100|220200|7 rue de la Pierre Grosse|Sornac
19300001|19300|R|4540194|204280|Avenue Charles de Gaulle|ÉGLETONS
19300002|19300|R|4540200|204200|Avenue Charles de Gaulle|ÉGLETONS
19300003|19300|R|4539800|203600|CHAULAUDRE|Égletons
19300004|19300|R|4540365.06791|204613|72, route de Nationale 89|ÉGLETONS
19316001|19100|R|4514500|148300|14,rue louis taurisson|BRIVE-LA-GAILLARDE
19330001|19330|R|4526712|167930|Les Alleux|FAVARS
19330002|19330|R|4528398|165828|Lieu-dit La Chapelle|Saint-Mexant
19340001|19340|R|4566357|245215|12 Rue du Commerce|Eygurande
19340002|19340|R|4564600|244500|STATION TOTAL CONTACT EYGURANDE - RN 89|EYGURANDE
19340003|19340|A|4562400|248100|Viaduc du Chavanon|Merlines
19350001|19350|R|4532000|132700|laschamps|Chabrignac
19360001|19360|R|4516800|156100|RUE PASTEUR|Malemort-sur-Corrèze
19360002|19360|R|4511600|156000|215 Route de Rochelongue|COSNAC
19400002|19400|R|4509712|192260|3 Avenue Pierre et Marie Curie|Argentat
19400004|19400|R|4509400|193700|6 rue Douvisis|ARGENTAT
19400005|19400|R|4509100|194100|25, avenue des XAINTRIES|ARGENTAT
19400006|19400|R|4509180.5100925|193115.79066851|LIEU DIT MOULIN BAS|ARGENTAT SUR DORDOGNE
19460002|19460|R|4531600|177000|42 route nationale 120|NAVES
19490002|19490|R|4519600|177400|la chapeloune|STE FORTUNADE
19500002|19500|R|4505600|166900|La Peyrague Route de Collonges D38|Meyssac
19510001|19510|A|152039|4554068|A 20 AIRE DE LA PORTE DE CORREZE|Masseret
19510002|19510|A|4554068|152039|AUTOROUTE A20 - AIRE DE PORTE DE CORREZE|MASSERET
19600001|19270|R|4519500|154200|Les Combettes|Ussac
19600002|19600|A|4516058.0645563|143986.05550943|AIRE DU PAYS DE BRIVE A 89|Saint-Pantaléon-de-Larche
19600003|19600|R|4503300|150300|Lieu-dit La Croix-Blanche|Nespouls
19600004|19600|A|4516055.2290935|143982.00337318|AUTOROUTE A89|SAINT PANTALEON DE L'ARCHE
19700001|19700|R|4536779|171550|Avenue Jean Vinatier|SEILHAC
19800001|19800|R|4531800|183900|La Bitarelle|Gimel-les-Cascades
19800002|19800|A|4536000|193800|AUTOROUTE A 89  AIRE DE LA CORREZE|VITRAC-SUR-MONTANE
19800004|19800|R|4534256.55852|193384.921776|rn 89|EYREIN
19800005|19800|A|4535945.71|193726.25|AIRE DE LA CORREZE - AUTOROUTE A8|Vitrac-sur-Montane
20000002|20090|R|4193336|874403|Route du Bord de Mer|Ajaccio
20000006|20000|R|4192900|876800|Aspretto|AJACCIO
20000007|20000|R|4191078.61872|872151.667262|65 COURS LUCIEN BONAPARTE|AJACCIO
20090001|20090|R|4194385|875484|Boulevard Louis Campi|Ajaccio
20090002|20090|R|4193331.973|875493.22|Quartier St Joseph|Ajaccio
20090004|20000|R|4192500|873400|avenue napoleon III|AJACCIO
20090007|20090|R|4192900|876200|Route Campo Dell'Oro Col d'Aspretto|Ajaccio
20090011|20090|R|4193484|874775|BODICCIONE|Ajaccio
20090014|20000|R|4193200|874000|109 Cours Napoleon|Ajaccio
20090015|20090|R|4193100|873500|Avenue du Président Kennedy - HLM Bat P|Ajaccio
20100001|20100|R|4161900|896800|Place Saint Damien|Sartène
20100003|20100|R|4164900|894500|ZI RIZZANESE|Sartène
20100005|20100|R|4162100|897300|Ld bellagamba|SARTENE
20110003|20110|R|4167100|891300|San Giuseppu|Propriano
20110005|20110|R|4167200|890900|4 QUARTIER ST JOSEPH|Propriano
20111001|20111|R|4206200|874100|Tiuccia|Casaglione
20113001|20113|R|4169741|889670|Marinca - RD 157|Olmeto
20113002|20113|R|4171600|891500|Arconchello|OLMETO
20115001|20115|R|4223728.0621206|863583.71530654|Hotel des Calanches|Piana
20118001|20118|R|4211664.0453|869154.694059|Résidence de la Plage - RD 81|SAGONE
20118004|20118|R|4210115.540288|870821.33950694|Esigna plage|Coggia
20118005|20118|R|4210200|870700|Lieu dit Esigna Sagone|Coggia
20129001|20129|R|4192400|882500|SUARALTA|BASTELICACCIA
20130002|20130|R|4213400|859800|Rue de la République|CARGESE
20131001|20131|R|4149182.5740818|905520.46575316|RTE N 196  LANCCIATO PADULELLI|PIANOTTOLI-CALDARELLO
20131002|20131|R|4149185.4902513|905559.39368657|Station TOTAL - RN 196|PIANOTTOLI-CALDARELLO
20137001|20137|R|||Station St Cyprien - Lecci|PORTO-VECCHIO
20137003|20137|R|4159484|927903|Route de Bonifacio|PORTO-VECCHIO
20137004|20137|R|4163489.5582317|929420.40547291|Station TOTAL La Trinité - RN 198 - Pitrera|PORTO-VECCHIO
20137005|20137|R|4157100|927300|Route de Bonifacio|Porto-Vecchio
20137006|20137|R|4161400|928000|route de bastia|Porto-Vecchio
20137007|20137|R|4160200|927600|Station TOTAL - Quartier La Poretta|PORTO-VECCHIO
20137008|20137|R|4163900|933600|358 San Cipriano|Lecci
20137009|20137|R|4159800|927600|Les 4 Chemins BP115|Porto-Vecchio
20137010|20137|R|4157844.2439722|927469.32854278|Route de bonifacio BP115|Porto-Vecchio
20140001|20140|R|4178547|897933|RTE N 196|Petreto-Bicchisano
20144002|20144|R|4169900|934500|LIEUDIT CAVO ZONZA|Zonza
20144003|20144|R|4170000|934800|LIEU DIT MOLENDINU|ste lucie de porto vecchio
20145001|20145|R|4184900|940000|RN 198 - Solenzara|Sari-Solenzara
20145002|20145|R|4185968.35274|940355.270402|Port de Solenzara|SARI-SOLENZARA
20145004|20145|R|4185788.64|936422.22|RN T 10|Solenzara
20147001|20147|R|4228900|870000|Trajinu|Serriera
20148001|20148|R|4193500|915800|Noce|COZZANO
20150003|20150|R|4226200|870900|Pont de Porto|OTA
20153002|20153|R|4190100|909800|I BAGNI|Guitera-les-Bains
20153003|20153|R|4190040.4101832|909745.15760268|RD 87|GUITERA LES BAINS
20156001|20156|R|4170911|879260|PORTO POLLO|Serra-di-Ferro
20160001|20160|R|4216700|879900|Cours Joseph Colonna|vico
20166002|20166|R|4183500|877900|Station TOTAL - Relais du Rupione|PIETROSELLA
20166004|20166|R|4188700|880800|CTRE COMMERCIAL BENISTA|GROSSETO-PRUGNA
20166005|20166|R|4189800|881000|Veta Porticcio|PORTICCIO
20166006|20166|R|4188730|880770|Les Marines de Porticcio - Commune de Grosseto-Prugna|PORTICCIO
20167002|20167|R|4196839.9440162|881725.633038|T20|Sarrola-Carcopino
20167003|20090|R|4195300|878200|mezzavia centre rn 194|AJACCIO
20167004|20167|R|4196500|878200|Route de Sagone|ALATA
20167005|20090|R|4195100|878000|RD 31 lieu dit Manicola Vecchia|AJACCIO
20167006|20167|R|4195200|877500|RN 194|MEZZAVIA
20167008|20167|R|4197962.0445374|883383.448204|Gare de Mezzana - Lieu-dit 'Saint Pierre, T20|Sarrola-Carcopino
20167010|20167|R|4195000|876900|N194 Route de Mezzavia|Ajaccio
20167011|20167|R|4194805.43|876499.84|Mezzavia|Ajaccio
20167012|20167|R|4199591.27|882765.88|RT 20|Sarrola-Carcopino
20169002|20169|R|4139100|916500|sennola|BONIFACIO
20169003|20169|R|4139200|916600|Cala Longa|Bonifacio
20170001|20170|R|4170379.437476|912330.89279334|Allée des Chênes|Levie
20170002|20170|R|4170597.9338763|912893.31952928|Allée des chênes|Levie
20189001|20000|R|4194279.05963|875250.27656|La Rocade Finosello|AJACCIO
20189002|20090|R|4192700|878400|VIGNETTA ROUTE DE CAMPO DELL ORO BP580|Ajaccio
20190002|20190|R|4187800|898700|D 83|Santa-Maria-Siché
20200001|20200|R|4271400|945400|Route du Cap|VILLE-DI-PIETRABUGNO
20200002|20600|R|4267600|944500|Avenue Sampiero Corso - RN 193|Bastia
20200006|20200|R|4272858.526|945947.796|37 ROUTE DU CAP|SAN-MARTINO-DI-LOTA
20200008|20200|R|4270400|945300|21 Rue Commandant Lucé de Casabianca|Bastia
20200013|20200|R|4272102.3009413|945442.27088613|Route du Cap|Ville di Pietrabugno
20200014|20200|R|4271166.1756241|945429.59899902|9 ROUTE DU CAP|VILLE DE PIETRABUGNIO
20200015|20200|R|4270354.0969425|944229.84866944|Rond point du Fangu avenue Jean Zuccarelli|Bastia
20200016|20200|R|4270358.1401618|944219.35452675|rond point du fango avenue jean zuccarelli|Bastia
20200017|20200|R|4250239.5368601|937830.99000001|14 route du cap|Ville-di-Pietrabugno
20213003|20213|R|4244600|950800|Station TOTAL - RN 198 - FOLELLI|Penta-di-Casinca
20213004|20213|R|4244500|950800|Rt10|Penta-di-Casinca
20213005|20213|R|4248700|948000|Lieu-dit Querciolo|Sorbo-Ocagnano
20214001|20214|R|4250800|885200|RUE U FONDU|CALENZANA
20215001|20215|R|4250000|946600|ARENA|Vescovato
20217001|20217|R|4267300|930200|Route Calvi|Saint-Florent
20217004|20217|R|4268100|930400|36, rue principale|SAINT-FLORENT
20217005|20217|R|4268500|930700|Route de Patrimonio|Saint-Florent
20218001|20218|R|4246700|920900|RT 20|Ponte-leccia
20218004|20218|R|4246300|920500|R.T 30|Ponte-Leccia
20218006|20218|R|4246000|920700|RT20|Ponte-Leccia
20218007|20218|R|4243518.7623916|929976.53603329|RT20|Ponte Leccia
20218008|20218|R|4246274|920667|rond point de ponte leccia|Ponte-Leccia
20218009|20218|R|4246038.1407175|920717.21222893|RT 20|PONTE LECCIA
20219003|20219|R|4217200|917000|RT 20|TATTONE
20220001|20220|R|4263200|894400|36 Avenue Paul Doumer|L'Île-Rousse
20220002|20220|R|4263200|894500|29, Ave Pdt Paul Doumer|L'ÎLE-ROUSSE
20220003|20220|R|4263248|894075|AVENUE PAUL DOUMER|L'Île-Rousse
20220004|20220|R|4263500|893800|9, Place Paoli|L'Île-Rousse
20220006|20220|R|4260900|887500|RN 197|ALGAJOLA
20221001|20221|R|4232500|953900|T 10|PRUNETE
20222001|20222|R|4276500|946900|CAMPINCA|Brando
20224001|20224|R|4233399|900872|Station TOTAL|Calacuccia
20228003|20228|R|4288800|947300|Santa-Severa|Luri
20228004|20228|R|4288780.0122102|947310.06942498|Santa Severa|LURI
20230003|20230|R|4240000|953000|STATION LUISI|Poggio-Mezzana
20230005|20230|R|4236823.6726566|949229.78737313|RN 193 SAN NICOLAO|San-Nicolao
20230006|20230|R|4237206.6050321|952976.40167823|RN 198|San-Nicolao
20230008|20230|R|4231426.485904|948907.25133984|Rn 198 Alistro|San-Giuliano
20230009|20230|R|4237800|951600|STATION ESSO MORIANI PLAGE|San-Nicolao
20230010|20230|R|4236800|950700|SASU CORSICA MODELISME|SAN-NICOLAO
20230011|20230|R|4225900|954700|ALISTRO|SAN GIULIANO
20235001|20235|R|4248820|928306|Ponte Novu|Castello-di-Rostino
20240001|20240|R|4201351.1447946|940397.08675736|520 Avenue du 9 Septembre|Ghisonaccia
20240002|20240|R|4202100|940900|Station TOTAL - BP 35 - RN 198|Ghisonaccia
20240003|20240|R|4191600|939300|TRAVO|Ventiseri
20240004|20240|R|4202200|941100|1680 avenue du 9 Septembre - Lotissement Feminiccia - RN 198|GHISONACCIA
20240005|20240|R|4201700|940600|RN 198|Ghisonaccia
20243001|20243|R|4199868.57757|940286|Lieu-Dit Migliacciaro|PRUNELLI-DI-FIUMORBO
20245001|20245|R|4240213.638648|869797.43018495|Lieu dit Fango - D81|GALERIA
20245002|20245|R|4241000|868700|ACHIARELLO ROUTE DE PORTO|GALERIA
20248001|20248|R|4295666.9635916|944535.96189195|MACINAGGIO|ROGLIANO
20250001|20250|R|4230179.0177065|915751.78955876|RT 20|Corte
20250002|20250|R|4231350.70462|915173.144133|Avenue de la République|CORTE
20250003|20250|R|4231700|915900|RN 193 - lieu dit Pentone|Corte
20250006|20250|R|4230100|915200|FAUBOURG SAINT ANTOINE|CORTE
20250007|20250|R|4231200|915000|Avenue de la République|Corte
20250009|20250|R|4230122.61|915054.31|10 faubourg saint Antoine|Corte
20260001|20260|R|4255461.1397753|876151.55767799|RN 197 LIEU-DIT LES PADULES|CALVI
20260002|20260|R|4256429|875541|Station TOTAL - relais de la balagne |CALVI
20260003|20260|R|4255900|879800|Lieu dit Alzeta|Calvi
20260005|20260|R|4256100|875500|Avenue Christophe Colomb|Calvi
20270001|20270|R|4211500|951400|ROUTE N 198|Aléria
20270003|20270|R|4211500|951400|Rn 198 Cateragghju|Aléria
20290002|20290|R|4252490|944070|Casamozza - RN 193|Lucciana
20290003|20290|R|4256756|944075|Lieu-dit Revinco - RN 193|Borgo
20290008|20290|R|4254700|941800|CASAMOZZA|LUCCIANA
20290009|20290|R|4255000|944200|RN:193/T10 Crucetta|LUCCIANA
20290010|20290|R|4254300|944200|RN 193 PISCINA|LUCCIANA
20538001|20137|R|4160400|927700|RTE N 198|Porto-Vecchio
20600002|20600|R|4268100|944400|556 Avenue de la Libération|Bastia
20600003|20600|R|4265800|941600|RN 193|FURIANI
20600004|20600|R|4266306|943007|Rond Point de Furiani|Furiani
20600006|20600|R|4267300|944400|L'Arinella - RN 193|Bastia
20600007|20600|R|4267700|944400|AVENUE SAPIERO CORSU|BASTIA
20600009|20600|R|4268300|944400|AVENUE DE LA LIBERATION|Bastia
20600010|20600|R|4265700|944100|RN 193|Furiani
20600011|20600|R|4265300|944000|RN 193|FURIANI
20600014|20600|R|4267927.5416212|944309.56412724|Avenue de la Libération. Immeuble Santa Maria|BASTIA LUPINU
20620001|20620|R|4262670.82668|943716.91721471|Relais du Lancone - RN 193|Biguglia
20620002|20620|R|4259300|943600|Route de Rutali|BIGUGLIA
20620004|20620|R|4262683|942864|Lot Arbuceta Rond Point Ceppe|BIGUGLIA
20620005|20620|R|4262100|943700|RN 193|BIGUGLIA
21000001|21000|R|4735800|504800|Route de Langres|DIJON
21000003|21000|R|4736260|504681|170 Route de Langres|Dijon
21000005|21000|R|4732240|501880| Avenue Albert 1er|DIJON
21000006|21000|R|4732200|505300|8 Place du 30 Octobre et Légion d'Honneur|Dijon
21000009|21000|R|4734200|504500|2 Avenue de Langres|Dijon
21000010|21000|R|4730600|505100|5 Boulevard Robert Schuman|Dijon
21000011|21000|R|4731100|501500|108 Boulevard des Bourroches|Dijon
21000012|21000|R|4734000|506700|7 Rue de Cracovie|Dijon
21000013|21000|R|4735059|506258|15 Rue de Mayence|DIJON
21000016|21000|R|4730728|505757|170 Rue d'Auxonne|DIJON
21000017|21000|R|4729850|507871|1 Avenue du Mont Blanc|Dijon
21000021|21000|R|4733608|505972|55 Boulevard des Martyrs de la Résistance|DIJON
21000022|21000|R|4733500|506100|Boulevard des Martyrs de la Résistance|Dijon
21000023|21000|R|4732088|500950|Boulevard Chanoine Kir|Dijon
21000024|21000|R|4731812|500275|Boulevard Gaston Bachelard|Dijon
21000025|21000|R|4736260|504681|170 ROUTE DE LANGRES|DIJON
21000027|21000|R|4730728|505757|170, RUE D'AUXONNE|DIJON
21000028|21000|R|4730717.6685817|505750.07897797|170 rue d'Auxonne|Dijon
21000029|21000|R|4730200|502400|2 boulevard des diables bleus|DIJON
21100001|21110|R|4724000|511400|La plucharde ZAC de Bretenière|Bretenière
21110001|21110|R|4717900|515800|Route de Dijon|AISEREY
21110002|21110|R|4724500|520400|route departementale 905|GENLIS
21110003|21110|R|4723800|522400|7 Rue Aristide Briand|Genlis
21110005|21110|R|4724500|522000|Rue de la Gare|GENLIS
21120001|21120|R|4752771|511288|9 Rue François Mitterrand|IS-SUR-TILLE
21120002|21120|R|4751251.6084916|517254.6|13 Route de Langres|Til-Châtel
21120003|21120|R|4752800|511300|18 rue François Mitterrand|IS-SUR-TILLE
21120004|21120|R|4752000|517900|51, route de Langres|Til-Châtel
21120005|21120|R|4753000|511500|20 rue François Mitterand|IS-SUR-TILLE
21121001|21121|R|4735600|503200|1 Rue Les Près Potets|Fontaine-lès-Dijon
21121003|21121|R|4733700|503300|26, Rue du Faubourg Saint-Nicolas|FONTAINE-LèS-DIJON
21121005|21121|R|4733627|503212|Boulevard des Allobroges|FONTAINELESDIJON
21121007|21121|R|4733600|503200|BLD DES ALLOBROGES|Fontaine-lès-Dijon
21121008|21121|R|4735600|503300|Rue des prés potets|Fontaine-lès-Dijon
21130001|21130|A|4718492.93189|533092.858452|AUT A 39  AIRE DE PONT NORD|PONT
21130003|21130|R|4719200|539200|9 Rue du Colonel Redoutey|Auxonne
21130004|21130|R|4718981|538718|3 rue de Labergement|Auxonne
21130005|21130|A|4718000|533300|A39 - Aire De Pont Sud|PONT
21130008|21130|R|4718100|540100|AVENUE GENERAL DE GAULLE|Auxonne
21130009|21130|A|4718500|533400|Aire de Pont Val de Saône - Autoroute A39|PONT
21130010|21130|A|4717900|533400|Aire de Pont Chêne d'Argent Sud, Autoroute A39|PONT
21130011|21130|R|4719154.8205136|539149.92751464|9 rue du Colonel Redoutey|Auxonne
21130013|21130|R|4719168.1|539143.9|9 rue Colonel Redoutey|Auxonne
21140001|21140|R|4748187.0025829|435113.63092324|Rue Champ de la Perdrix|Semur-en-Auxois
21140002|21140|R|4749163|433834|ROUTE DE DIJON|SEMUR-EN-AUXOIS
21140003|21140|R|4749230|434084|19 Avenue du Général Mazillier|Semur-en-Auxois
21150001|21150|R|4753700|446100|RUE DE LUSIAUX|VENAREY-LES-LAUMES
21150002|21150|R|4754000|446100|Avenue de Dijon|VENAREY-LES-LAUMES
21160001|21160|R|4726700|499700|zac les vignes blanches|PERRIGNY-LèS-DIJON
21160002|21160|R|4727635|500474| Route de Beaune|MARSANNAY-LA-CôTE
21160003|21160|R|4727912.78298|501967.358546|355 rue jean moulin|MARSANNAY-LA-CôTE
21160004|21160|R|4727600|500500|ROUTE DE BEAUNE|Marsannay-la-Côte
21160005|21160|R|4728000|501900|355 Avenue Jean Moulin|Marsannay-la-Côte
21160006|21160|R|4727565.29|500453.56|5 route de Beaune|Marsannay-la-Côte
21170001|21170|R|4711200|525600|Route de Dijon|Saint-Usage
21190001|21190|A|4695540.44419|483420.131248|A6 AIRE DE BEAUNE|MERCEUIL
21190002|21190|R|4692000|475300|Route du Pont de Paris|CORPEAU
